frame,nelectron,electron_count,electron_count_error,hermiticity_rel_error,min_natural_occ,max_natural_occ,natural_occ_below_0,natural_occ_above_2,idempotency_rel_error,min_mulliken_charge,max_mulliken_charge
0,16.0,15.99999999999999,-1.0658141036401503e-14,3.464710658718562e-16,8.3796385737528e-05,1.9998605233936797,0.0,0.0,0.08214242454853132,-0.22391259157246157,0.1119562957851098
150,16.0,16.00000000000006,6.039613253960852e-14,2.57692866047574e-16,8.495144233602005e-05,1.999841182401868,0.0,0.0,0.047173564468529036,-0.2014420487866948,0.10072102456388865
299,16.0,16.000000000000043,4.263256414560601e-14,4.3821909039051727e-16,5.860906914622317e-05,1.999822980237576,0.0,0.0,0.03799660499893752,-0.20335166769602342,0.1016758374175526
